group,subset,method_key,method,tree_idx,normalized_rf,bsd
Mammals,17,supertree,Supertree-based,20,0.6640625,0.4950546315912135
Mammals,17,supertree,Supertree-based,21,0.6875,0.24376356359743684
Mammals,17,supertree,Supertree-based,22,0.6875,0.3339974106707109
Mammals,17,supertree,Supertree-based,23,0.7578125,0.3721801794205595
Mammals,17,supertree,Supertree-based,24,0.703125,0.35814527037784943
Mammals,17,supertree,Supertree-based,25,0.7265625,0.43639936201499935
Mammals,17,supertree,Supertree-based,26,0.7734375,0.3661466525774224
Mammals,17,supertree,Supertree-based,27,0.7421875,0.4207215305487117
Mammals,17,supertree,Supertree-based,28,0.7421875,0.41093936560545563
Mammals,17,supertree,Supertree-based,29,0.6640625,0.4124573700536221
Mammals,17,supertree,Supertree-based,30,0.53125,0.33986575353933157
Mammals,18,original,Proposed,1,0.22556390977443608,0.18995976305748447
Mammals,18,original,Proposed,2,0.3308270676691729,0.15703856527998558
Mammals,18,original,Proposed,3,0.3308270676691729,0.24846218781648932
Mammals,18,original,Proposed,4,0.41353383458646614,0.18008322536754626
Mammals,18,original,Proposed,5,0.19548872180451127,0.1825427238535369
Mammals,18,original,Proposed,6,0.3458646616541353,0.14419713595127728
Mammals,18,original,Proposed,7,0.40601503759398494,0.17122373420341008
Mammals,18,original,Proposed,8,0.43609022556390975,0.18617316302894632
Mammals,18,original,Proposed,9,0.3458646616541353,0.12390985852110997
Mammals,18,original,Proposed,10,0.44360902255639095,0.22792739101727946
Mammals,18,original,Proposed,11,0.2556390977443609,0.17823933748119467
Mammals,18,original,Proposed,12,0.39097744360902253,0.08132452493885323
Mammals,18,original,Proposed,13,0.41353383458646614,0.16329540877221815
Mammals,18,original,Proposed,14,0.3533834586466165,0.2031096542796708
Mammals,18,original,Proposed,15,0.3533834586466165,0.13952225377876198
Mammals,18,original,Proposed,16,0.42857142857142855,0.19981331632234098
Mammals,18,original,Proposed,17,0.37593984962406013,0.1531792861475967
Mammals,18,original,Proposed,18,0.42857142857142855,0.1963734663528382
Mammals,18,original,Proposed,19,0.3533834586466165,0.17683284910520777
Mammals,18,original,Proposed,20,0.45864661654135336,0.22023673291387577
Mammals,18,original,Proposed,21,0.39849624060150374,0.19706243400774734
Mammals,18,original,Proposed,22,0.37593984962406013,0.10122848537764031
Mammals,18,original,Proposed,23,0.3383458646616541,0.11312306894064239
Mammals,18,original,Proposed,24,0.38345864661654133,0.18664400188310906
Mammals,18,original,Proposed,25,0.42857142857142855,0.18095167717732447
Mammals,18,original,Proposed,26,0.39097744360902253,0.1920286939208227
Mammals,18,original,Proposed,27,0.42105263157894735,0.2152348227342954
Mammals,18,original,Proposed,28,0.3383458646616541,0.1604685254210431
Mammals,18,original,Proposed,29,0.3533834586466165,0.1995493767664851
Mammals,18,original,Proposed,30,0.3082706766917293,0.12586635489133075
Mammals,18,at_root,Root Attach,1,0.5939849624060151,0.32906106322174916
Mammals,18,at_root,Root Attach,2,0.7142857142857143,0.36407215141218824
Mammals,18,at_root,Root Attach,3,0.7969924812030075,0.44154405011696185
Mammals,18,at_root,Root Attach,4,0.706766917293233,0.4153170530114511
Mammals,18,at_root,Root Attach,5,0.5789473684210527,0.3441644452673287
Mammals,18,at_root,Root Attach,6,0.7218045112781954,0.3270152730875573
Mammals,18,at_root,Root Attach,7,0.8571428571428571,0.39290465428916216
Mammals,18,at_root,Root Attach,8,0.8571428571428571,0.42851277173496316
Mammals,18,at_root,Root Attach,9,0.7142857142857143,0.42434989187208766
Mammals,18,at_root,Root Attach,10,0.9097744360902256,0.449154768760288
Mammals,18,at_root,Root Attach,11,0.6090225563909775,0.3145515177755154
Mammals,18,at_root,Root Attach,12,0.7593984962406015,0.36538440563428487
Mammals,18,at_root,Root Attach,13,0.849624060150376,0.42066714777954245
Mammals,18,at_root,Root Attach,14,0.706766917293233,0.3445429683983208
Mammals,18,at_root,Root Attach,15,0.7518796992481203,0.34158107136948207
Mammals,18,at_root,Root Attach,16,0.8646616541353384,0.49176403533682783
Mammals,18,at_root,Root Attach,17,0.8195488721804511,0.36228966325035983
Mammals,18,at_root,Root Attach,18,0.8872180451127819,0.4526396916918443
Mammals,18,at_root,Root Attach,19,0.8421052631578947,0.4647440297106958
Mammals,18,at_root,Root Attach,20,0.8571428571428571,0.48693908898933097
Mammals,18,at_root,Root Attach,21,0.8195488721804511,0.45628631026102606
Mammals,18,at_root,Root Attach,22,0.706766917293233,0.3082566607258135
Mammals,18,at_root,Root Attach,23,0.6917293233082706,0.33970958785678285
Mammals,18,at_root,Root Attach,24,0.8045112781954887,0.4459916393317367
Mammals,18,at_root,Root Attach,25,0.849624060150376,0.4035819102976751
Mammals,18,at_root,Root Attach,26,0.8421052631578947,0.3975555469856928
Mammals,18,at_root,Root Attach,27,0.8721804511278195,0.48044845333105834
Mammals,18,at_root,Root Attach,28,0.6691729323308271,0.3514002766291855
Mammals,18,at_root,Root Attach,29,0.7593984962406015,0.38247754357768127
Mammals,18,at_root,Root Attach,30,0.6616541353383458,0.3564847702442179
Mammals,18,nearest_leaf_parent,Nearest Parent,1,0.6691729323308271,0.29553096400303636
Mammals,18,nearest_leaf_parent,Nearest Parent,2,0.7142857142857143,0.3768141929248409
Mammals,18,nearest_leaf_parent,Nearest Parent,3,0.8120300751879699,0.442438211792824
Mammals,18,nearest_leaf_parent,Nearest Parent,4,0.7819548872180451,0.5599600130981234
Mammals,18,nearest_leaf_parent,Nearest Parent,5,0.6240601503759399,0.3622720541097119
Mammals,18,nearest_leaf_parent,Nearest Parent,6,0.7368421052631579,0.2804108169163316
Mammals,18,nearest_leaf_parent,Nearest Parent,7,0.8421052631578947,0.3810271381160093
Mammals,18,nearest_leaf_parent,Nearest Parent,8,0.8796992481203008,0.5322939091329967
Mammals,18,nearest_leaf_parent,Nearest Parent,9,0.7142857142857143,0.4383685496186974
Mammals,18,nearest_leaf_parent,Nearest Parent,10,0.9097744360902256,0.4675852765266005
Mammals,18,nearest_leaf_parent,Nearest Parent,11,0.6541353383458647,0.2700395153660155
Mammals,18,nearest_leaf_parent,Nearest Parent,12,0.7593984962406015,0.30941145770847245
Mammals,18,nearest_leaf_parent,Nearest Parent,13,0.8571428571428571,0.404418863770025
Mammals,18,nearest_leaf_parent,Nearest Parent,14,0.7443609022556391,0.31246434966795006
Mammals,18,nearest_leaf_parent,Nearest Parent,15,0.7669172932330827,0.3318967341981264
Mammals,18,nearest_leaf_parent,Nearest Parent,16,0.8796992481203008,0.5016117483560907
Mammals,18,nearest_leaf_parent,Nearest Parent,17,0.8345864661654135,0.45648731952253746
Mammals,18,nearest_leaf_parent,Nearest Parent,18,0.8872180451127819,0.44403518370065903
Mammals,18,nearest_leaf_parent,Nearest Parent,19,0.8646616541353384,0.4649943439001642
Mammals,18,nearest_leaf_parent,Nearest Parent,20,0.8571428571428571,0.49749050741928996
Mammals,18,nearest_leaf_parent,Nearest Parent,21,0.8571428571428571,0.5169480388681679
Mammals,18,nearest_leaf_parent,Nearest Parent,22,0.7293233082706767,0.4211253332579585
Mammals,18,nearest_leaf_parent,Nearest Parent,23,0.6992481203007519,0.33729232965585887
Mammals,18,nearest_leaf_parent,Nearest Parent,24,0.8120300751879699,0.42873241400131307
Mammals,18,nearest_leaf_parent,Nearest Parent,25,0.8796992481203008,0.3469215119617375
Mammals,18,nearest_leaf_parent,Nearest Parent,26,0.849624060150376,0.39690389534925075
Mammals,18,nearest_leaf_parent,Nearest Parent,27,0.8872180451127819,0.47588660078622436
Mammals,18,nearest_leaf_parent,Nearest Parent,28,0.7142857142857143,0.33246279963143577
Mammals,18,nearest_leaf_parent,Nearest Parent,29,0.7819548872180451,0.3700492520938223
Mammals,18,nearest_leaf_parent,Nearest Parent,30,0.6766917293233082,0.5152974364198065
Mammals,18,no_mcs,No MCS,1,0.5939849624060151,0.32905792204451034
Mammals,18,no_mcs,No MCS,2,0.7218045112781954,0.36490088725337283
Mammals,18,no_mcs,No MCS,3,0.7969924812030075,0.4415221446070696
Mammals,18,no_mcs,No MCS,4,0.7368421052631579,0.4220251793223422
Mammals,18,no_mcs,No MCS,5,0.5789473684210527,0.3441669221655786
Mammals,18,no_mcs,No MCS,6,0.7218045112781954,0.32678225975258884
Mammals,18,no_mcs,No MCS,7,0.8796992481203008,0.394686808524828
Mammals,18,no_mcs,No MCS,8,0.8646616541353384,0.42859356842717083
Mammals,18,no_mcs,No MCS,9,0.7518796992481203,0.42957241558253356
Mammals,18,no_mcs,No MCS,10,0.9097744360902256,0.4491408847755226
Mammals,18,no_mcs,No MCS,11,0.6090225563909775,0.31455174637718847
Mammals,18,no_mcs,No MCS,12,0.7669172932330827,0.36952202470712164
Mammals,18,no_mcs,No MCS,13,0.849624060150376,0.42066277869217067
Mammals,18,no_mcs,No MCS,14,0.706766917293233,0.34455255091857456
Mammals,18,no_mcs,No MCS,15,0.7518796992481203,0.3415851108817174
Mammals,18,no_mcs,No MCS,16,0.8947368421052632,0.4936815250316888
Mammals,18,no_mcs,No MCS,17,0.8195488721804511,0.36228684263294364
Mammals,18,no_mcs,No MCS,18,0.8947368421052632,0.4527460703644828
Mammals,18,no_mcs,No MCS,19,0.8646616541353384,0.46652013864580927
Mammals,18,no_mcs,No MCS,20,0.8796992481203008,0.4877557822400342
Mammals,18,no_mcs,No MCS,21,0.8345864661654135,0.46017236390623883
Mammals,18,no_mcs,No MCS,22,0.706766917293233,0.3082581593677845
Mammals,18,no_mcs,No MCS,23,0.6917293233082706,0.3397095020193791
Mammals,18,no_mcs,No MCS,24,0.8270676691729323,0.44779509143479124
Mammals,18,no_mcs,No MCS,25,0.8571428571428571,0.40395841940386074
Mammals,18,no_mcs,No MCS,26,0.8421052631578947,0.39754583155201917
Mammals,18,no_mcs,No MCS,27,0.8721804511278195,0.4804433203026593
Mammals,18,no_mcs,No MCS,28,0.6691729323308271,0.351113498992927
Mammals,18,no_mcs,No MCS,29,0.7669172932330827,0.3828812656407647
Mammals,18,no_mcs,No MCS,30,0.6766917293233082,0.35668474893048424
Mammals,18,supertree,Supertree-based,1,0.5939849624060151,0.384343632635613
Mammals,18,supertree,Supertree-based,2,0.6992481203007519,0.3999579532533558
Mammals,18,supertree,Supertree-based,3,0.7443609022556391,0.43697453138867515
Mammals,18,supertree,Supertree-based,4,0.5864661654135338,0.3621025842773302
Mammals,18,supertree,Supertree-based,5,0.5789473684210527,0.39864398948114166
Mammals,18,supertree,Supertree-based,6,0.6842105263157895,0.36688837423243936
Mammals,18,supertree,Supertree-based,7,0.8045112781954887,0.39156408062866727
Mammals,18,supertree,Supertree-based,8,0.8270676691729323,0.43731591168837164
Mammals,18,supertree,Supertree-based,9,0.6466165413533834,0.36608980820057846
Mammals,18,supertree,Supertree-based,10,0.8872180451127819,0.45006977333363846
Mammals,18,supertree,Supertree-based,11,0.6090225563909775,0.3766243123056055
Mammals,18,supertree,Supertree-based,12,0.7368421052631579,0.4028358374028711
Mammals,18,supertree,Supertree-based,13,0.7744360902255639,0.4076073271112714
Mammals,18,supertree,Supertree-based,14,0.6992481203007519,0.38444357544137403
Mammals,18,supertree,Supertree-based,15,0.7218045112781954,0.38355187316177053
Mammals,18,supertree,Supertree-based,16,0.7894736842105263,0.44530062157758826
Mammals,18,supertree,Supertree-based,17,0.8120300751879699,0.4059338271766428
Mammals,18,supertree,Supertree-based,18,0.7969924812030075,0.4406222687321953
Mammals,18,supertree,Supertree-based,19,0.7819548872180451,0.4419203124057064
Mammals,18,supertree,Supertree-based,20,0.7368421052631579,0.4127727869918079
Mammals,18,supertree,Supertree-based,21,0.7669172932330827,0.41510964318644605
Mammals,18,supertree,Supertree-based,22,0.6165413533834586,0.3504855916838408
Mammals,18,supertree,Supertree-based,23,0.6390977443609023,0.38112903786369734
Mammals,18,supertree,Supertree-based,24,0.6917293233082706,0.4158724687651224
Mammals,18,supertree,Supertree-based,25,0.7518796992481203,0.38124750928897516
Mammals,18,supertree,Supertree-based,26,0.8045112781954887,0.4188768906354463
Mammals,18,supertree,Supertree-based,27,0.8120300751879699,0.4621387793731215
Mammals,18,supertree,Supertree-based,28,0.6541353383458647,0.38191597233336805
Mammals,18,supertree,Supertree-based,29,0.7293233082706767,0.40079886195196024
Mammals,18,supertree,Supertree-based,30,0.6015037593984962,0.35983699908707334
Mammals,19,original,Proposed,1,0.38405797101449274,0.12044869181978769
Mammals,19,original,Proposed,2,0.2826086956521739,0.19869144538633102
Mammals,19,original,Proposed,3,0.38405797101449274,0.16844926407231256
Mammals,19,original,Proposed,4,0.4057971014492754,0.26734923743039263
Mammals,19,original,Proposed,5,0.42028985507246375,0.17898701331903702
Mammals,19,original,Proposed,6,0.38405797101449274,0.20322208584053958
Mammals,19,original,Proposed,7,0.4057971014492754,0.13803365595044442
Mammals,19,original,Proposed,8,0.2971014492753623,0.15458889475889726
Mammals,19,original,Proposed,9,0.38405797101449274,0.0852686654159234
Mammals,19,original,Proposed,10,0.43478260869565216,0.2753287311662137
Mammals,19,original,Proposed,11,0.42028985507246375,0.12907645403082302
Mammals,19,original,Proposed,12,0.36231884057971014,0.1280461245436752
Mammals,19,original,Proposed,13,0.4057971014492754,0.2103616109097828
Mammals,19,original,Proposed,14,0.3695652173913043,0.2640317303928705
Mammals,19,original,Proposed,15,0.3333333333333333,0.13893731887516667
Mammals,19,original,Proposed,16,0.30434782608695654,0.12987214432169109
Mammals,19,original,Proposed,17,0.42028985507246375,0.11906229406809907
Mammals,19,original,Proposed,18,0.39855072463768115,0.1753972745705503
Mammals,19,original,Proposed,19,0.3115942028985507,0.1085513362649188
Mammals,19,original,Proposed,20,0.36231884057971014,0.14113416317709085
Mammals,19,original,Proposed,21,0.391304347826087,0.12976769576965494
Mammals,19,original,Proposed,22,0.32608695652173914,0.2544278073105697
Mammals,19,original,Proposed,23,0.4057971014492754,0.18298649516610352
Mammals,19,original,Proposed,24,0.3333333333333333,0.2290292151102751
Mammals,19,original,Proposed,25,0.34057971014492755,0.10720612069858249
Mammals,19,original,Proposed,26,0.2391304347826087,0.14134141750566862
Mammals,19,original,Proposed,27,0.34057971014492755,0.14159879856495788
Mammals,19,original,Proposed,28,0.35507246376811596,0.12654834815403618
Mammals,19,original,Proposed,29,0.3188405797101449,0.11079034626425696
Mammals,19,original,Proposed,30,0.3333333333333333,0.19420298818783316
Mammals,19,at_root,Root Attach,1,0.7101449275362319,0.34897882975874345
Mammals,19,at_root,Root Attach,2,0.6739130434782609,0.3926174600435538
Mammals,19,at_root,Root Attach,3,0.7753623188405797,0.398145289181385
Mammals,19,at_root,Root Attach,4,0.8188405797101449,0.45100368336015434
Mammals,19,at_root,Root Attach,5,0.8333333333333334,0.47984095880695704
Mammals,19,at_root,Root Attach,6,0.8043478260869565,0.47934208115482907
Mammals,19,at_root,Root Attach,7,0.7536231884057971,0.4217526407654372
Mammals,19,at_root,Root Attach,8,0.6666666666666666,0.38498877187034053
Mammals,19,at_root,Root Attach,9,0.8043478260869565,0.4132574929836195
Mammals,19,at_root,Root Attach,10,0.8405797101449275,0.44311533214176935
Mammals,19,at_root,Root Attach,11,0.7681159420289855,0.36708094572280264
Mammals,19,at_root,Root Attach,12,0.7536231884057971,0.36135575785775914
Mammals,19,at_root,Root Attach,13,0.8768115942028986,0.4334477422020041
Mammals,19,at_root,Root Attach,14,0.7028985507246377,0.4368007734122837
Mammals,19,at_root,Root Attach,15,0.7101449275362319,0.31932979853898463
Mammals,19,at_root,Root Attach,16,0.7318840579710145,0.37176375503364706
Mammals,19,at_root,Root Attach,17,0.7898550724637681,0.4112635313262439
Mammals,19,at_root,Root Attach,18,0.8260869565217391,0.4384061633023261
Mammals,19,at_root,Root Attach,19,0.7246376811594203,0.34759754546589733
Mammals,19,at_root,Root Attach,20,0.8333333333333334,0.4848140935420898
Mammals,19,at_root,Root Attach,21,0.7753623188405797,0.40218860818981944
Mammals,19,at_root,Root Attach,22,0.7463768115942029,0.36775490016072965
Mammals,19,at_root,Root Attach,23,0.7753623188405797,0.44468235321068994
Mammals,19,at_root,Root Attach,24,0.7608695652173914,0.42639264512254355
Mammals,19,at_root,Root Attach,25,0.7101449275362319,0.36747299179736265
Mammals,19,at_root,Root Attach,26,0.6521739130434783,0.347218888405802
Mammals,19,at_root,Root Attach,27,0.7391304347826086,0.3761621634621895
Mammals,19,at_root,Root Attach,28,0.7463768115942029,0.37461018452310746
Mammals,19,at_root,Root Attach,29,0.6739130434782609,0.38029316936021995
Mammals,19,at_root,Root Attach,30,0.7028985507246377,0.37835225170204645
Mammals,19,nearest_leaf_parent,Nearest Parent,1,0.717391304347826,0.35403659988601843
Mammals,19,nearest_leaf_parent,Nearest Parent,2,0.6811594202898551,0.3806511402265719
Mammals,19,nearest_leaf_parent,Nearest Parent,3,0.782608695652174,0.40555665200268726
Mammals,19,nearest_leaf_parent,Nearest Parent,4,0.8260869565217391,0.4480807472401387
Mammals,19,nearest_leaf_parent,Nearest Parent,5,0.8333333333333334,0.5310234046836874
Mammals,19,nearest_leaf_parent,Nearest Parent,6,0.8260869565217391,0.46958104314462296
Mammals,19,nearest_leaf_parent,Nearest Parent,7,0.7608695652173914,0.3723953668464261
Mammals,19,nearest_leaf_parent,Nearest Parent,8,0.7028985507246377,0.377045306264413
Mammals,19,nearest_leaf_parent,Nearest Parent,9,0.8115942028985508,0.42344482594626903
Mammals,19,nearest_leaf_parent,Nearest Parent,10,0.8405797101449275,0.40495928361085876
Mammals,19,nearest_leaf_parent,Nearest Parent,11,0.7681159420289855,0.3650457830742843
Mammals,19,nearest_leaf_parent,Nearest Parent,12,0.7536231884057971,0.33662749376627626
Mammals,19,nearest_leaf_parent,Nearest Parent,13,0.8768115942028986,0.43278373876132564
Mammals,19,nearest_leaf_parent,Nearest Parent,14,0.717391304347826,0.4771243110101987
Mammals,19,nearest_leaf_parent,Nearest Parent,15,0.7101449275362319,0.28116291252613473
Mammals,19,nearest_leaf_parent,Nearest Parent,16,0.7391304347826086,0.3173821080514366
Mammals,19,nearest_leaf_parent,Nearest Parent,17,0.7898550724637681,0.39568131640006987
Mammals,19,nearest_leaf_parent,Nearest Parent,18,0.8260869565217391,0.4716645123626752
Mammals,19,nearest_leaf_parent,Nearest Parent,19,0.7463768115942029,0.32465463453166
Mammals,19,nearest_leaf_parent,Nearest Parent,20,0.8333333333333334,0.5207116705183565
Mammals,19,nearest_leaf_parent,Nearest Parent,21,0.7753623188405797,0.3760391198007459
Mammals,19,nearest_leaf_parent,Nearest Parent,22,0.7608695652173914,0.34419800580300053
Mammals,19,nearest_leaf_parent,Nearest Parent,23,0.782608695652174,0.46529389657375375
Mammals,19,nearest_leaf_parent,Nearest Parent,24,0.7608695652173914,0.44190927320886003
Mammals,19,nearest_leaf_parent,Nearest Parent,25,0.7101449275362319,0.3823645713577717
Mammals,19,nearest_leaf_parent,Nearest Parent,26,0.6666666666666666,0.33127002560833363
Mammals,19,nearest_leaf_parent,Nearest Parent,27,0.7463768115942029,0.3442247067993722
Mammals,19,nearest_leaf_parent,Nearest Parent,28,0.7463768115942029,0.36680286333853485
Mammals,19,nearest_leaf_parent,Nearest Parent,29,0.6739130434782609,0.4215100033467736
Mammals,19,nearest_leaf_parent,Nearest Parent,30,0.7101449275362319,0.34635839338216956
Mammals,19,no_mcs,No MCS,1,0.7101449275362319,0.3090229081707252
Mammals,19,no_mcs,No MCS,2,0.6811594202898551,0.3519036815512144
Mammals,19,no_mcs,No MCS,3,0.7753623188405797,0.3810724963648889
Mammals,19,no_mcs,No MCS,4,0.8260869565217391,0.4384521895264413
Mammals,19,no_mcs,No MCS,5,0.8405797101449275,0.4845769473460925
Mammals,19,no_mcs,No MCS,6,0.8260869565217391,0.4804449254327183
Mammals,19,no_mcs,No MCS,7,0.7753623188405797,0.3805667814521285
Mammals,19,no_mcs,No MCS,8,0.6884057971014492,0.3786683090231693
Mammals,19,no_mcs,No MCS,9,0.8043478260869565,0.4017124118763816
Mammals,19,no_mcs,No MCS,10,0.855072463768116,0.39513474467637183
Mammals,19,no_mcs,No MCS,11,0.7681159420289855,0.32358914132761674
Mammals,19,no_mcs,No MCS,12,0.782608695652174,0.32351858459960064
Mammals,19,no_mcs,No MCS,13,0.8768115942028986,0.4147592467608318
Mammals,19,no_mcs,No MCS,14,0.7463768115942029,0.4396278954916402
Mammals,19,no_mcs,No MCS,15,0.7101449275362319,0.2606513434048184
Mammals,19,no_mcs,No MCS,16,0.7318840579710145,0.32792786533248863
Mammals,19,no_mcs,No MCS,17,0.8043478260869565,0.3641861781247615
Mammals,19,no_mcs,No MCS,18,0.8333333333333334,0.43192069752458623
Mammals,19,no_mcs,No MCS,19,0.7246376811594203,0.3094808248992255
Mammals,19,no_mcs,No MCS,20,0.8478260869565217,0.4815600864406205
Mammals,19,no_mcs,No MCS,21,0.782608695652174,0.3569395828414273
Mammals,19,no_mcs,No MCS,22,0.7463768115942029,0.32935405736636997
Mammals,19,no_mcs,No MCS,23,0.782608695652174,0.4533387893799729
Mammals,19,no_mcs,No MCS,24,0.7681159420289855,0.42392612116952866
Mammals,19,no_mcs,No MCS,25,0.7101449275362319,0.34126036559488987
Mammals,19,no_mcs,No MCS,26,0.6666666666666666,0.30948260141906314
Mammals,19,no_mcs,No MCS,27,0.7536231884057971,0.33647821922062476
Mammals,19,no_mcs,No MCS,28,0.7536231884057971,0.3529108749468858
Mammals,19,no_mcs,No MCS,29,0.6739130434782609,0.3707070301584091
Mammals,19,no_mcs,No MCS,30,0.7246376811594203,0.34628223761748644
Mammals,19,supertree,Supertree-based,1,0.6739130434782609,0.31153670277511986
Mammals,19,supertree,Supertree-based,2,0.644927536231884,0.3724118148687139
Mammals,19,supertree,Supertree-based,3,0.7391304347826086,0.3959303717993007
Mammals,19,supertree,Supertree-based,4,0.7608695652173914,0.39926727173055226
Mammals,19,supertree,Supertree-based,5,0.7681159420289855,0.44894894004437014
Mammals,19,supertree,Supertree-based,6,0.6884057971014492,0.3966058354027694
Mammals,19,supertree,Supertree-based,7,0.6376811594202898,0.33724377168023995
Mammals,19,supertree,Supertree-based,8,0.644927536231884,0.397398795574106
Mammals,19,supertree,Supertree-based,9,0.782608695652174,0.4304247849623766
Mammals,19,supertree,Supertree-based,10,0.6811594202898551,0.3332497405535138
Mammals,19,supertree,Supertree-based,11,0.717391304347826,0.3159818014184529
Mammals,19,supertree,Supertree-based,12,0.7318840579710145,0.33059003420823163
Mammals,19,supertree,Supertree-based,13,0.8115942028985508,0.376593596562075
Mammals,19,supertree,Supertree-based,14,0.5869565217391305,0.430208978444077
Mammals,19,supertree,Supertree-based,15,0.6956521739130435,0.2689166794424095
Mammals,19,supertree,Supertree-based,16,0.7028985507246377,0.3232362471134137
Mammals,19,supertree,Supertree-based,17,0.717391304347826,0.3451510006667648
Mammals,19,supertree,Supertree-based,18,0.7463768115942029,0.38715636626746763
Mammals,19,supertree,Supertree-based,19,0.6884057971014492,0.3105333712017778
Mammals,19,supertree,Supertree-based,20,0.7753623188405797,0.44646077364348863
Mammals,19,supertree,Supertree-based,21,0.7246376811594203,0.33492455803250865
Mammals,19,supertree,Supertree-based,22,0.6739130434782609,0.32724142232881737
Mammals,19,supertree,Supertree-based,23,0.7101449275362319,0.4267089009718231
Mammals,19,supertree,Supertree-based,24,0.6521739130434783,0.3366398898642908
Mammals,19,supertree,Supertree-based,25,0.6884057971014492,0.3592078878149387
Mammals,19,supertree,Supertree-based,26,0.6521739130434783,0.3277669669765649
Mammals,19,supertree,Supertree-based,27,0.644927536231884,0.27198796555955934
Mammals,19,supertree,Supertree-based,28,0.7391304347826086,0.37780003742510215
Mammals,19,supertree,Supertree-based,29,0.6231884057971014,0.33423361350491887
Mammals,19,supertree,Supertree-based,30,0.6739130434782609,0.35423400733265065
Mammals,20,original,Proposed,1,0.26573426573426573,0.19057268471860472
Mammals,20,original,Proposed,2,0.46153846153846156,0.19939420865584168
Mammals,20,original,Proposed,3,0.32167832167832167,0.16962193039712598
Mammals,20,original,Proposed,4,0.32167832167832167,0.2710727412174773
Mammals,20,original,Proposed,5,0.36363636363636365,0.1621759828630566
Mammals,20,original,Proposed,6,0.35664335664335667,0.1133030101498888
Mammals,20,original,Proposed,7,0.3986013986013986,0.12732424802736075
Mammals,20,original,Proposed,8,0.4405594405594406,0.21373966643873946
Mammals,20,original,Proposed,9,0.4195804195804196,0.17539390054135273
Mammals,20,original,Proposed,10,0.3986013986013986,0.12889799284023273
Mammals,20,original,Proposed,11,0.36363636363636365,0.11515086456573498
Mammals,20,original,Proposed,12,0.2517482517482518,0.18408880695551297
Mammals,20,original,Proposed,13,0.3986013986013986,0.1706785862014085
Mammals,20,original,Proposed,14,0.3916083916083916,0.17200071749859097
Mammals,20,original,Proposed,15,0.45454545454545453,0.1565967646254771
Mammals,20,original,Proposed,16,0.3356643356643357,0.1499459107817341
Mammals,20,original,Proposed,17,0.34965034965034963,0.10676346705655225
Mammals,20,original,Proposed,18,0.5104895104895105,0.21176277280927974
Mammals,20,original,Proposed,19,0.35664335664335667,0.16680670999136843
Mammals,20,original,Proposed,20,0.4125874125874126,0.17704501987037177
Mammals,20,original,Proposed,21,0.34265734265734266,0.1768378101109452
Mammals,20,original,Proposed,22,0.43356643356643354,0.18513837862101049
Mammals,20,original,Proposed,23,0.42657342657342656,0.13556845876896353
Mammals,20,original,Proposed,24,0.26573426573426573,0.2502001162974022
Mammals,20,original,Proposed,25,0.3356643356643357,0.16905095972136366
Mammals,20,original,Proposed,26,0.3986013986013986,0.16189002794845989
Mammals,20,original,Proposed,27,0.38461538461538464,0.1502013312640851
Mammals,20,original,Proposed,28,0.3916083916083916,0.1752452952199083
Mammals,20,original,Proposed,29,0.34965034965034963,0.15828878419391695
Mammals,20,original,Proposed,30,0.38461538461538464,0.15806042945910406
Mammals,20,at_root,Root Attach,1,0.6223776223776224,0.3565744652768392
Mammals,20,at_root,Root Attach,2,0.8181818181818182,0.40003453444196846
Mammals,20,at_root,Root Attach,3,0.6993006993006993,0.3467254951476047
Mammals,20,at_root,Root Attach,4,0.7342657342657343,0.38615230450003485
Mammals,20,at_root,Root Attach,5,0.7482517482517482,0.30936792410898145
Mammals,20,at_root,Root Attach,6,0.7202797202797203,0.285261289257771
Mammals,20,at_root,Root Attach,7,0.8601398601398601,0.35819023791768345
Mammals,20,at_root,Root Attach,8,0.8811188811188811,0.47090547868981614
Mammals,20,at_root,Root Attach,9,0.8951048951048951,0.4578345005631542
Mammals,20,at_root,Root Attach,10,0.7762237762237763,0.32783151307380215
Mammals,20,at_root,Root Attach,11,0.7972027972027972,0.34904526883710685
Mammals,20,at_root,Root Attach,12,0.6923076923076923,0.3168996079146635
Mammals,20,at_root,Root Attach,13,0.9020979020979021,0.459810030875539
Mammals,20,at_root,Root Attach,14,0.8041958041958042,0.36239450829480996
Mammals,20,at_root,Root Attach,15,0.7902097902097902,0.37572964460059577
Mammals,20,at_root,Root Attach,16,0.7412587412587412,0.3417554328068084
Mammals,20,at_root,Root Attach,17,0.7972027972027972,0.3768290204853296
Mammals,20,at_root,Root Attach,18,0.8811188811188811,0.46274270350263264
Mammals,20,at_root,Root Attach,19,0.7762237762237763,0.3133188885650411
Mammals,20,at_root,Root Attach,20,0.8391608391608392,0.39878455833415516
Mammals,20,at_root,Root Attach,21,0.8391608391608392,0.41141186051312334
Mammals,20,at_root,Root Attach,22,0.8741258741258742,0.47672005056077177
Mammals,20,at_root,Root Attach,23,0.8251748251748252,0.3750489230031989
Mammals,20,at_root,Root Attach,24,0.6293706293706294,0.4167831754794867
Mammals,20,at_root,Root Attach,25,0.7972027972027972,0.3619867581200814
Mammals,20,at_root,Root Attach,26,0.8601398601398601,0.3860103522279582
Mammals,20,at_root,Root Attach,27,0.7482517482517482,0.43720178479334526
